,Time (q:q+length),q:q+length,Time (0:0+length),0:0+length,Time (2016+q:2016+q+length),2016+q:2016+q+length
2458,2020-01-30T06:25:02.000000000Z,40,2020-01-30T06:15:02.000000000Z,39,2020-02-27T06:25:02.000000000Z,32
2459,2020-01-30T06:30:02.000000000Z,40,2020-01-30T06:20:02.000000000Z,39,2020-02-27T06:30:02.000000000Z,32
2460,2020-01-30T06:35:02.000000000Z,40,2020-01-30T06:25:02.000000000Z,40,2020-02-27T06:35:02.000000000Z,31
2461,2020-01-30T06:40:02.000000000Z,33,2020-01-30T06:30:02.000000000Z,40,2020-02-27T06:40:02.000000000Z,32
2462,2020-01-30T06:45:02.000000000Z,33,2020-01-30T06:35:02.000000000Z,40,2020-02-27T06:45:02.000000000Z,34
2463,2020-01-30T06:50:02.000000000Z,33,2020-01-30T06:40:02.000000000Z,33,2020-02-27T06:50:02.000000000Z,35
2464,2020-01-30T06:55:02.000000000Z,35,2020-01-30T06:45:02.000000000Z,33,2020-02-27T06:55:02.000000000Z,34
2465,2020-01-30T07:00:02.000000000Z,36,2020-01-30T06:50:02.000000000Z,33,2020-02-27T07:00:02.000000000Z,35
2466,2020-01-30T07:05:02.000000000Z,36,2020-01-30T06:55:02.000000000Z,35,2020-02-27T07:05:02.000000000Z,35
2467,2020-01-30T07:10:02.000000000Z,34,2020-01-30T07:00:02.000000000Z,36,2020-02-27T07:10:02.000000000Z,34
2468,2020-01-30T07:15:02.000000000Z,33,2020-01-30T07:05:02.000000000Z,36,2020-02-27T07:15:02.000000000Z,33
2469,2020-01-30T07:20:02.000000000Z,32,2020-01-30T07:10:02.000000000Z,34,2020-02-27T07:20:03.000000000Z,35
2470,2020-01-30T07:25:02.000000000Z,29,2020-01-30T07:15:02.000000000Z,33,2020-02-27T07:25:02.000000000Z,35
2471,2020-01-30T07:30:02.000000000Z,29,2020-01-30T07:20:02.000000000Z,32,2020-02-27T07:30:02.000000000Z,37
2472,2020-01-30T07:35:02.000000000Z,31,2020-01-30T07:25:02.000000000Z,29,2020-02-27T07:35:02.000000000Z,37
2473,2020-01-30T07:40:27.000000000Z,30,2020-01-30T07:30:02.000000000Z,29,2020-02-27T07:40:02.000000000Z,37
2474,2020-01-30T07:45:02.000000000Z,30,2020-01-30T07:35:02.000000000Z,31,2020-02-27T07:45:02.000000000Z,39
2475,2020-01-30T07:50:02.000000000Z,31,2020-01-30T07:40:27.000000000Z,30,2020-02-27T07:50:02.000000000Z,39
2476,2020-01-30T07:55:02.000000000Z,28,2020-01-30T07:45:02.000000000Z,30,2020-02-27T07:55:02.000000000Z,39
2477,2020-01-30T08:00:02.000000000Z,27,2020-01-30T07:50:02.000000000Z,31,2020-02-27T08:00:02.000000000Z,38
2478,2020-01-30T08:05:02.000000000Z,27,2020-01-30T07:55:02.000000000Z,28,2020-02-27T08:05:02.000000000Z,38
2479,2020-01-30T08:10:02.000000000Z,27,2020-01-30T08:00:02.000000000Z,27,2020-02-27T08:10:02.000000000Z,39
2480,2020-01-30T08:15:02.000000000Z,26,2020-01-30T08:05:02.000000000Z,27,2020-02-27T08:15:02.000000000Z,39
2481,2020-01-30T08:20:02.000000000Z,27,2020-01-30T08:10:02.000000000Z,27,2020-02-27T08:20:02.000000000Z,38
2482,2020-01-30T08:25:02.000000000Z,27,2020-01-30T08:15:02.000000000Z,26,2020-02-27T08:25:02.000000000Z,38
2483,2020-01-30T08:30:02.000000000Z,26,2020-01-30T08:20:02.000000000Z,27,2020-02-27T08:30:02.000000000Z,37
2484,2020-01-30T08:35:02.000000000Z,25,2020-01-30T08:25:02.000000000Z,27,2020-02-27T08:35:07.000000000Z,39
2485,2020-01-30T08:40:02.000000000Z,24,2020-01-30T08:30:02.000000000Z,26,2020-02-27T08:40:02.000000000Z,36
2486,2020-01-30T08:45:27.000000000Z,23,2020-01-30T08:35:02.000000000Z,25,2020-02-27T08:45:02.000000000Z,32
2487,2020-01-30T08:50:02.000000000Z,22,2020-01-30T08:40:02.000000000Z,24,2020-02-27T08:50:02.000000000Z,34
2488,2020-01-30T08:55:02.000000000Z,22,2020-01-30T08:45:27.000000000Z,23,2020-02-27T08:55:27.000000000Z,34
2489,2020-01-30T09:00:02.000000000Z,22,2020-01-30T08:50:02.000000000Z,22,2020-02-27T09:00:02.000000000Z,34
2490,2020-01-30T09:05:02.000000000Z,22,2020-01-30T08:55:02.000000000Z,22,2020-02-27T09:05:02.000000000Z,34
2491,2020-01-30T09:10:03.000000000Z,22,2020-01-30T09:00:02.000000000Z,22,2020-02-27T09:10:02.000000000Z,32
2492,2020-01-30T09:15:02.000000000Z,17,2020-01-30T09:05:02.000000000Z,22,2020-02-27T09:15:02.000000000Z,31
2493,2020-01-30T09:20:02.000000000Z,16,2020-01-30T09:10:03.000000000Z,22,2020-02-27T09:20:02.000000000Z,31
2494,2020-01-30T09:25:02.000000000Z,15,2020-01-30T09:15:02.000000000Z,17,2020-02-27T09:25:02.000000000Z,30
2495,2020-01-30T09:30:02.000000000Z,13,2020-01-30T09:20:02.000000000Z,16,2020-02-27T09:30:02.000000000Z,30
2496,2020-01-30T09:35:02.000000000Z,11,2020-01-30T09:25:02.000000000Z,15,2020-02-27T09:35:02.000000000Z,30
2497,2020-01-30T09:40:02.000000000Z,9,2020-01-30T09:30:02.000000000Z,13,2020-02-27T09:40:02.000000000Z,30
2498,2020-01-30T09:45:02.000000000Z,11,2020-01-30T09:35:02.000000000Z,11,2020-02-27T09:45:02.000000000Z,29
2499,2020-01-30T09:50:02.000000000Z,11,2020-01-30T09:40:02.000000000Z,9,2020-02-27T09:50:02.000000000Z,28
2500,2020-01-30T09:55:02.000000000Z,9,2020-01-30T09:45:02.000000000Z,11,2020-02-27T09:55:02.000000000Z,28
2501,2020-01-30T10:00:02.000000000Z,7,2020-01-30T09:50:02.000000000Z,11,2020-02-27T10:00:02.000000000Z,28
2502,2020-01-30T10:05:02.000000000Z,6,2020-01-30T09:55:02.000000000Z,9,2020-02-27T10:05:02.000000000Z,29
2503,2020-01-30T10:10:02.000000000Z,6,2020-01-30T10:00:02.000000000Z,7,2020-02-27T10:10:02.000000000Z,28
2504,2020-01-30T10:15:02.000000000Z,1,2020-01-30T10:05:02.000000000Z,6,2020-02-27T10:15:02.000000000Z,28
2505,2020-01-30T10:20:02.000000000Z,2,2020-01-30T10:10:02.000000000Z,6,2020-02-27T10:20:02.000000000Z,30
2506,2020-01-30T10:25:02.000000000Z,2,2020-01-30T10:15:02.000000000Z,1,2020-02-27T10:25:02.000000000Z,32
2507,2020-01-30T10:30:02.000000000Z,0,2020-01-30T10:20:02.000000000Z,2,2020-02-27T10:30:02.000000000Z,32
2508,2020-01-30T10:35:02.000000000Z,1,2020-01-30T10:25:02.000000000Z,2,2020-02-27T10:35:02.000000000Z,30
2509,2020-01-30T10:40:02.000000000Z,3,2020-01-30T10:30:02.000000000Z,0,2020-02-27T10:40:02.000000000Z,29
2510,2020-01-30T10:45:02.000000000Z,5,2020-01-30T10:35:02.000000000Z,1,2020-02-27T10:45:02.000000000Z,30
2511,2020-01-30T10:50:02.000000000Z,8,2020-01-30T10:40:02.000000000Z,3,2020-02-27T10:50:02.000000000Z,29
2512,2020-01-30T10:55:02.000000000Z,13,2020-01-30T10:45:02.000000000Z,5,2020-02-27T10:55:03.000000000Z,28
2513,2020-01-30T11:00:02.000000000Z,15,2020-01-30T10:50:02.000000000Z,8,2020-02-27T11:00:02.000000000Z,30
2514,2020-01-30T11:05:02.000000000Z,13,2020-01-30T10:55:02.000000000Z,13,2020-02-27T11:05:02.000000000Z,32
2515,2020-01-30T11:10:03.000000000Z,4,2020-01-30T11:00:02.000000000Z,15,2020-02-27T11:10:02.000000000Z,34
2516,2020-01-30T11:15:02.000000000Z,3,2020-01-30T11:05:02.000000000Z,13,2020-02-27T11:15:02.000000000Z,31
2517,2020-01-30T11:20:02.000000000Z,4,2020-01-30T11:10:03.000000000Z,4,2020-02-27T11:20:02.000000000Z,38
2518,2020-01-30T11:25:02.000000000Z,0,2020-01-30T11:15:02.000000000Z,3,2020-02-27T11:25:02.000000000Z,40
2519,2020-01-30T11:30:02.000000000Z,0,2020-01-30T11:20:02.000000000Z,4,2020-02-27T11:30:02.000000000Z,40
2520,2020-01-30T11:35:02.000000000Z,2,2020-01-30T11:25:02.000000000Z,0,2020-02-27T11:35:02.000000000Z,39
2521,2020-01-30T11:40:02.000000000Z,3,2020-01-30T11:30:02.000000000Z,0,2020-02-27T11:40:02.000000000Z,39
2522,2020-01-30T11:45:02.000000000Z,2,2020-01-30T11:35:02.000000000Z,2,2020-02-27T11:45:02.000000000Z,39
2523,2020-01-30T11:50:02.000000000Z,0,2020-01-30T11:40:02.000000000Z,3,2020-02-27T11:50:02.000000000Z,36
2524,2020-01-30T11:55:02.000000000Z,2,2020-01-30T11:45:02.000000000Z,2,2020-02-27T11:55:02.000000000Z,36
2525,2020-01-30T12:00:02.000000000Z,3,2020-01-30T11:50:02.000000000Z,0,2020-02-27T12:00:02.000000000Z,38
2526,2020-01-30T12:05:02.000000000Z,7,2020-01-30T11:55:02.000000000Z,2,2020-02-27T12:05:02.000000000Z,37
2527,2020-01-30T12:10:02.000000000Z,1,2020-01-30T12:00:02.000000000Z,3,2020-02-27T12:10:27.000000000Z,37
2528,2020-01-30T12:15:02.000000000Z,3,2020-01-30T12:05:02.000000000Z,7,2020-02-27T12:15:02.000000000Z,34
2529,2020-01-30T12:20:02.000000000Z,2,2020-01-30T12:10:02.000000000Z,1,2020-02-27T12:20:02.000000000Z,32
2530,2020-01-30T12:25:02.000000000Z,2,2020-01-30T12:15:02.000000000Z,3,2020-02-27T12:25:02.000000000Z,32
2531,2020-01-30T12:30:02.000000000Z,3,2020-01-30T12:20:02.000000000Z,2,2020-02-27T12:30:02.000000000Z,32
2532,2020-01-30T12:35:02.000000000Z,3,2020-01-30T12:25:02.000000000Z,2,2020-02-27T12:35:02.000000000Z,32
2533,2020-01-30T12:40:02.000000000Z,3,2020-01-30T12:30:02.000000000Z,3,2020-02-27T12:40:02.000000000Z,33
2534,2020-01-30T12:45:02.000000000Z,3,2020-01-30T12:35:02.000000000Z,3,2020-02-27T12:45:02.000000000Z,31
2535,2020-01-30T12:50:02.000000000Z,3,2020-01-30T12:40:02.000000000Z,3,2020-02-27T12:50:02.000000000Z,29
2536,2020-01-30T12:55:02.000000000Z,2,2020-01-30T12:45:02.000000000Z,3,2020-02-27T12:55:02.000000000Z,31
2537,2020-01-30T13:00:02.000000000Z,2,2020-01-30T12:50:02.000000000Z,3,2020-02-27T13:00:02.000000000Z,33
2538,2020-01-30T13:05:27.000000000Z,2,2020-01-30T12:55:02.000000000Z,2,2020-02-27T13:05:02.000000000Z,33
2539,2020-01-30T13:10:02.000000000Z,4,2020-01-30T13:00:02.000000000Z,2,2020-02-27T13:10:02.000000000Z,34
2540,2020-01-30T13:15:02.000000000Z,1,2020-01-30T13:05:27.000000000Z,2,2020-02-27T13:15:02.000000000Z,36
2541,2020-01-30T13:20:02.000000000Z,0,2020-01-30T13:10:02.000000000Z,4,2020-02-27T13:20:02.000000000Z,39
2542,2020-01-30T13:25:02.000000000Z,1,2020-01-30T13:15:02.000000000Z,1,2020-02-27T13:25:02.000000000Z,39
2543,2020-01-30T13:30:03.000000000Z,1,2020-01-30T13:20:02.000000000Z,0,2020-02-27T13:30:02.000000000Z,40
2544,2020-01-30T13:35:03.000000000Z,1,2020-01-30T13:25:02.000000000Z,1,2020-02-27T13:35:02.000000000Z,40
2545,2020-01-30T13:40:03.000000000Z,1,2020-01-30T13:30:03.000000000Z,1,2020-02-27T13:40:02.000000000Z,39
2546,2020-01-30T13:45:02.000000000Z,2,2020-01-30T13:35:03.000000000Z,1,2020-02-27T13:45:02.000000000Z,40
2547,2020-01-30T13:50:02.000000000Z,2,2020-01-30T13:40:03.000000000Z,1,2020-02-27T13:50:02.000000000Z,38
2548,2020-01-30T13:55:02.000000000Z,2,2020-01-30T13:45:02.000000000Z,2,2020-02-27T13:55:02.000000000Z,37
2549,2020-01-30T14:00:02.000000000Z,2,2020-01-30T13:50:02.000000000Z,2,2020-02-27T14:00:02.000000000Z,34
2550,2020-01-30T14:05:02.000000000Z,1,2020-01-30T13:55:02.000000000Z,2,2020-02-27T14:05:02.000000000Z,32
2551,2020-01-30T14:10:27.000000000Z,0,2020-01-30T14:00:02.000000000Z,2,2020-02-27T14:10:02.000000000Z,32
2552,2020-01-30T14:15:02.000000000Z,3,2020-01-30T14:05:02.000000000Z,1,2020-02-27T14:15:02.000000000Z,32
2553,2020-01-30T14:20:02.000000000Z,0,2020-01-30T14:10:27.000000000Z,0,2020-02-27T14:20:02.000000000Z,32
2554,2020-01-30T14:25:02.000000000Z,1,2020-01-30T14:15:02.000000000Z,3,2020-02-27T14:25:02.000000000Z,31
2555,2020-01-30T14:30:02.000000000Z,2,2020-01-30T14:20:02.000000000Z,0,2020-02-27T14:30:02.000000000Z,33
2556,2020-01-30T14:35:02.000000000Z,3,2020-01-30T14:25:02.000000000Z,1,2020-02-27T14:35:02.000000000Z,32
2557,2020-01-30T14:40:02.000000000Z,3,2020-01-30T14:30:02.000000000Z,2,2020-02-27T14:40:02.000000000Z,32
2558,2020-01-30T14:45:02.000000000Z,2,2020-01-30T14:35:02.000000000Z,3,2020-02-27T14:45:02.000000000Z,33
2559,2020-01-30T14:50:02.000000000Z,2,2020-01-30T14:40:02.000000000Z,3,2020-02-27T14:50:02.000000000Z,31
2560,2020-01-30T14:55:02.000000000Z,2,2020-01-30T14:45:02.000000000Z,2,2020-02-27T14:55:02.000000000Z,30
2561,2020-01-30T15:00:02.000000000Z,3,2020-01-30T14:50:02.000000000Z,2,2020-02-27T15:00:02.000000000Z,30
2562,2020-01-30T15:05:02.000000000Z,4,2020-01-30T14:55:02.000000000Z,2,2020-02-27T15:05:02.000000000Z,29
2563,2020-01-30T15:10:02.000000000Z,4,2020-01-30T15:00:02.000000000Z,3,2020-02-27T15:10:02.000000000Z,29
2564,2020-01-30T15:15:27.000000000Z,5,2020-01-30T15:05:02.000000000Z,4,2020-02-27T15:15:02.000000000Z,29
2565,2020-01-30T15:20:02.000000000Z,6,2020-01-30T15:10:02.000000000Z,4,2020-02-27T15:20:02.000000000Z,30
2566,2020-01-30T15:25:02.000000000Z,5,2020-01-30T15:15:27.000000000Z,5,2020-02-27T15:25:02.000000000Z,30
2567,2020-01-30T15:30:02.000000000Z,5,2020-01-30T15:20:02.000000000Z,6,2020-02-27T15:30:02.000000000Z,30
2568,2020-01-30T15:35:02.000000000Z,4,2020-01-30T15:25:02.000000000Z,5,2020-02-27T15:35:02.000000000Z,30
2569,2020-01-30T15:40:03.000000000Z,3,2020-01-30T15:30:02.000000000Z,5,2020-02-27T15:40:02.000000000Z,30
2570,2020-01-30T15:45:02.000000000Z,2,2020-01-30T15:35:02.000000000Z,4,2020-02-27T15:45:02.000000000Z,30
2571,2020-01-30T15:50:02.000000000Z,2,2020-01-30T15:40:03.000000000Z,3,2020-02-27T15:50:02.000000000Z,29
2572,2020-01-30T15:55:02.000000000Z,3,2020-01-30T15:45:02.000000000Z,2,2020-02-27T15:55:02.000000000Z,29
2573,2020-01-30T16:00:02.000000000Z,3,2020-01-30T15:50:02.000000000Z,2,2020-02-27T16:00:02.000000000Z,28
2574,2020-01-30T16:05:02.000000000Z,3,2020-01-30T15:55:02.000000000Z,3,2020-02-27T16:05:02.000000000Z,27
2575,2020-01-30T16:10:02.000000000Z,3,2020-01-30T16:00:02.000000000Z,3,2020-02-27T16:10:02.000000000Z,26
2576,2020-01-30T16:15:02.000000000Z,2,2020-01-30T16:05:02.000000000Z,3,2020-02-27T16:15:02.000000000Z,24
2577,2020-01-30T16:20:02.000000000Z,0,2020-01-30T16:10:02.000000000Z,3,2020-02-27T16:20:02.000000000Z,24
2578,2020-01-30T16:25:02.000000000Z,1,2020-01-30T16:15:02.000000000Z,2,2020-02-27T16:25:02.000000000Z,24
2579,2020-01-30T16:30:02.000000000Z,1,2020-01-30T16:20:02.000000000Z,0,2020-02-27T16:30:02.000000000Z,24
2580,2020-01-30T16:35:02.000000000Z,0,2020-01-30T16:25:02.000000000Z,1,2020-02-27T16:35:02.000000000Z,24
2581,2020-01-30T16:40:02.000000000Z,0,2020-01-30T16:30:02.000000000Z,1,2020-02-27T16:40:02.000000000Z,22
2582,2020-01-30T16:45:02.000000000Z,0,2020-01-30T16:35:02.000000000Z,0,2020-02-27T16:45:02.000000000Z,23
2583,2020-01-30T16:50:02.000000000Z,0,2020-01-30T16:40:02.000000000Z,0,2020-02-27T16:50:02.000000000Z,23
2584,2020-01-30T16:55:02.000000000Z,0,2020-01-30T16:45:02.000000000Z,0,2020-02-27T16:55:02.000000000Z,23
2585,2020-01-30T17:00:02.000000000Z,1,2020-01-30T16:50:02.000000000Z,0,2020-02-27T17:00:02.000000000Z,23
2586,2020-01-30T17:05:02.000000000Z,1,2020-01-30T16:55:02.000000000Z,0,2020-02-27T17:05:02.000000000Z,23
2587,2020-01-30T17:10:02.000000000Z,1,2020-01-30T17:00:02.000000000Z,1,2020-02-27T17:10:02.000000000Z,23
2588,2020-01-30T17:15:03.000000000Z,2,2020-01-30T17:05:02.000000000Z,1,2020-02-27T17:15:02.000000000Z,23
2589,2020-01-30T17:20:02.000000000Z,2,2020-01-30T17:10:02.000000000Z,1,2020-02-27T17:20:02.000000000Z,23
2590,2020-01-30T17:25:27.000000000Z,2,2020-01-30T17:15:03.000000000Z,2,2020-02-27T17:25:02.000000000Z,23
2591,2020-01-30T17:30:02.000000000Z,2,2020-01-30T17:20:02.000000000Z,2,2020-02-27T17:30:02.000000000Z,23
2592,2020-01-30T17:35:02.000000000Z,2,2020-01-30T17:25:27.000000000Z,2,2020-02-27T17:35:02.000000000Z,24
2593,2020-01-30T17:40:02.000000000Z,2,2020-01-30T17:30:02.000000000Z,2,2020-02-27T17:40:02.000000000Z,23
2594,2020-01-30T17:45:02.000000000Z,3,2020-01-30T17:35:02.000000000Z,2,2020-02-27T17:45:02.000000000Z,23
2595,2020-01-30T17:50:03.000000000Z,3,2020-01-30T17:40:02.000000000Z,2,2020-02-27T17:50:02.000000000Z,23
2596,2020-01-30T17:55:02.000000000Z,3,2020-01-30T17:45:02.000000000Z,3,2020-02-27T17:55:02.000000000Z,22
2597,2020-01-30T18:00:02.000000000Z,3,2020-01-30T17:50:03.000000000Z,3,2020-02-27T18:00:02.000000000Z,22
2598,2020-01-30T18:05:02.000000000Z,3,2020-01-30T17:55:02.000000000Z,3,2020-02-27T18:05:02.000000000Z,22
2599,2020-01-30T18:10:02.000000000Z,3,2020-01-30T18:00:02.000000000Z,3,2020-02-27T18:10:02.000000000Z,22
2600,2020-01-30T18:15:02.000000000Z,3,2020-01-30T18:05:02.000000000Z,3,2020-02-27T18:15:02.000000000Z,22
2601,2020-01-30T18:20:02.000000000Z,3,2020-01-30T18:10:02.000000000Z,3,2020-02-27T18:20:02.000000000Z,22
2602,2020-01-30T18:25:02.000000000Z,3,2020-01-30T18:15:02.000000000Z,3,2020-02-27T18:25:02.000000000Z,22
2603,2020-01-30T18:30:27.000000000Z,3,2020-01-30T18:20:02.000000000Z,3,2020-02-27T18:30:02.000000000Z,22
2604,2020-01-30T18:35:02.000000000Z,3,2020-01-30T18:25:02.000000000Z,3,2020-02-27T18:35:02.000000000Z,22
2605,2020-01-30T18:40:02.000000000Z,3,2020-01-30T18:30:27.000000000Z,3,2020-02-27T18:40:27.000000000Z,22
2606,2020-01-30T18:45:02.000000000Z,3,2020-01-30T18:35:02.000000000Z,3,2020-02-27T18:45:02.000000000Z,22
2607,2020-01-30T18:50:02.000000000Z,3,2020-01-30T18:40:02.000000000Z,3,2020-02-27T18:50:02.000000000Z,22
2608,2020-01-30T18:55:02.000000000Z,3,2020-01-30T18:45:02.000000000Z,3,2020-02-27T18:55:02.000000000Z,22
2609,2020-01-30T19:00:02.000000000Z,3,2020-01-30T18:50:02.000000000Z,3,2020-02-27T19:00:02.000000000Z,22
2610,2020-01-30T19:05:02.000000000Z,3,2020-01-30T18:55:02.000000000Z,3,2020-02-27T19:05:02.000000000Z,22
2611,2020-01-30T19:10:02.000000000Z,3,2020-01-30T19:00:02.000000000Z,3,2020-02-27T19:10:02.000000000Z,22
2612,2020-01-30T19:15:02.000000000Z,3,2020-01-30T19:05:02.000000000Z,3,2020-02-27T19:15:02.000000000Z,22
2613,2020-01-30T19:20:02.000000000Z,3,2020-01-30T19:10:02.000000000Z,3,2020-02-27T19:20:02.000000000Z,22
2614,2020-01-30T19:25:02.000000000Z,3,2020-01-30T19:15:02.000000000Z,3,2020-02-27T19:25:02.000000000Z,22
2615,2020-01-30T19:30:02.000000000Z,3,2020-01-30T19:20:02.000000000Z,3,2020-02-27T19:30:02.000000000Z,22
2616,2020-01-30T19:35:02.000000000Z,3,2020-01-30T19:25:02.000000000Z,3,2020-02-27T19:35:02.000000000Z,22
2617,2020-01-30T19:40:02.000000000Z,3,2020-01-30T19:30:02.000000000Z,3,2020-02-27T19:40:02.000000000Z,22
2618,2020-01-30T19:45:02.000000000Z,3,2020-01-30T19:35:02.000000000Z,3,2020-02-27T19:45:02.000000000Z,22
2619,2020-01-30T19:50:02.000000000Z,3,2020-01-30T19:40:02.000000000Z,3,2020-02-27T19:50:02.000000000Z,22
2620,2020-01-30T19:55:02.000000000Z,3,2020-01-30T19:45:02.000000000Z,3,2020-02-27T19:55:02.000000000Z,22
2621,2020-01-30T20:00:02.000000000Z,3,2020-01-30T19:50:02.000000000Z,3,2020-02-27T20:00:02.000000000Z,22
2622,2020-01-30T20:05:02.000000000Z,3,2020-01-30T19:55:02.000000000Z,3,2020-02-27T20:05:02.000000000Z,22
2623,2020-01-30T20:10:02.000000000Z,3,2020-01-30T20:00:02.000000000Z,3,2020-02-27T20:10:02.000000000Z,22
2624,2020-01-30T20:15:02.000000000Z,3,2020-01-30T20:05:02.000000000Z,3,2020-02-27T20:15:02.000000000Z,22
2625,2020-01-30T20:20:02.000000000Z,3,2020-01-30T20:10:02.000000000Z,3,2020-02-27T20:20:02.000000000Z,22
2626,2020-01-30T20:25:03.000000000Z,3,2020-01-30T20:15:02.000000000Z,3,2020-02-27T20:25:02.000000000Z,22
2627,2020-01-30T20:30:02.000000000Z,3,2020-01-30T20:20:02.000000000Z,3,2020-02-27T20:30:03.000000000Z,22
2628,2020-01-30T20:35:02.000000000Z,3,2020-01-30T20:25:03.000000000Z,3,2020-02-27T20:35:02.000000000Z,22
2629,2020-01-30T20:40:02.000000000Z,3,2020-01-30T20:30:02.000000000Z,3,2020-02-27T20:40:02.000000000Z,22
2630,2020-01-30T20:45:02.000000000Z,3,2020-01-30T20:35:02.000000000Z,3,2020-02-27T20:45:02.000000000Z,22
2631,2020-01-30T20:50:02.000000000Z,3,2020-01-30T20:40:02.000000000Z,3,2020-02-27T20:50:02.000000000Z,22
2632,2020-01-30T20:55:02.000000000Z,3,2020-01-30T20:45:02.000000000Z,3,2020-02-27T20:55:02.000000000Z,22
2633,2020-01-30T21:00:02.000000000Z,3,2020-01-30T20:50:02.000000000Z,3,2020-02-27T21:00:02.000000000Z,22
2634,2020-01-30T21:05:02.000000000Z,3,2020-01-30T20:55:02.000000000Z,3,2020-02-27T21:05:03.000000000Z,22
2635,2020-01-30T21:10:02.000000000Z,3,2020-01-30T21:00:02.000000000Z,3,2020-02-27T21:10:02.000000000Z,22
2636,2020-01-30T21:15:02.000000000Z,3,2020-01-30T21:05:02.000000000Z,3,2020-02-27T21:15:02.000000000Z,22
2637,2020-01-30T21:20:01.000000000Z,3,2020-01-30T21:10:02.000000000Z,3,2020-02-27T21:20:03.000000000Z,22
2638,2020-01-30T21:25:02.000000000Z,3,2020-01-30T21:15:02.000000000Z,3,2020-02-27T21:25:02.000000000Z,22
2639,2020-01-30T21:30:02.000000000Z,3,2020-01-30T21:20:01.000000000Z,3,2020-02-27T21:30:02.000000000Z,22
2640,2020-01-30T21:35:02.000000000Z,3,2020-01-30T21:25:02.000000000Z,3,2020-02-27T21:35:02.000000000Z,22
2641,2020-01-30T21:40:02.000000000Z,3,2020-01-30T21:30:02.000000000Z,3,2020-02-27T21:40:02.000000000Z,22
2642,2020-01-30T21:45:02.000000000Z,3,2020-01-30T21:35:02.000000000Z,3,2020-02-27T21:45:02.000000000Z,22
2643,2020-01-30T21:50:02.000000000Z,3,2020-01-30T21:40:02.000000000Z,3,2020-02-27T21:50:02.000000000Z,22
2644,2020-01-30T21:55:02.000000000Z,3,2020-01-30T21:45:02.000000000Z,3,2020-02-27T21:55:02.000000000Z,22
2645,2020-01-30T22:00:02.000000000Z,3,2020-01-30T21:50:02.000000000Z,3,2020-02-27T22:00:02.000000000Z,22
2646,2020-01-30T22:05:02.000000000Z,3,2020-01-30T21:55:02.000000000Z,3,2020-02-27T22:05:02.000000000Z,22
2647,2020-01-30T22:10:02.000000000Z,3,2020-01-30T22:00:02.000000000Z,3,2020-02-27T22:10:02.000000000Z,22
2648,2020-01-30T22:15:02.000000000Z,3,2020-01-30T22:05:02.000000000Z,3,2020-02-27T22:15:02.000000000Z,22
2649,2020-01-30T22:20:02.000000000Z,3,2020-01-30T22:10:02.000000000Z,3,2020-02-27T22:20:02.000000000Z,22
2650,2020-01-30T22:25:02.000000000Z,3,2020-01-30T22:15:02.000000000Z,3,2020-02-27T22:25:02.000000000Z,22
2651,2020-01-30T22:30:02.000000000Z,3,2020-01-30T22:20:02.000000000Z,3,2020-02-27T22:30:02.000000000Z,22
2652,2020-01-30T22:35:02.000000000Z,3,2020-01-30T22:25:02.000000000Z,3,2020-02-27T22:35:02.000000000Z,22
2653,2020-01-30T22:40:02.000000000Z,3,2020-01-30T22:30:02.000000000Z,3,2020-02-27T22:40:02.000000000Z,22
2654,2020-01-30T22:45:02.000000000Z,3,2020-01-30T22:35:02.000000000Z,3,2020-02-27T22:45:02.000000000Z,22
2655,2020-01-30T22:50:02.000000000Z,4,2020-01-30T22:40:02.000000000Z,3,2020-02-27T22:50:02.000000000Z,22
2656,2020-01-30T22:55:02.000000000Z,4,2020-01-30T22:45:02.000000000Z,3,2020-02-27T22:55:02.000000000Z,22
2657,2020-01-30T23:00:02.000000000Z,5,2020-01-30T22:50:02.000000000Z,4,2020-02-27T23:00:02.000000000Z,22
2658,2020-01-30T23:05:02.000000000Z,5,2020-01-30T22:55:02.000000000Z,4,2020-02-27T23:05:02.000000000Z,22
2659,2020-01-30T23:10:02.000000000Z,7,2020-01-30T23:00:02.000000000Z,5,2020-02-27T23:10:02.000000000Z,23
2660,2020-01-30T23:15:02.000000000Z,8,2020-01-30T23:05:02.000000000Z,5,2020-02-27T23:15:02.000000000Z,24
2661,2020-01-30T23:20:02.000000000Z,8,2020-01-30T23:10:02.000000000Z,7,2020-02-27T23:20:02.000000000Z,25
2662,2020-01-30T23:25:02.000000000Z,8,2020-01-30T23:15:02.000000000Z,8,2020-02-27T23:25:02.000000000Z,26
2663,2020-01-30T23:30:02.000000000Z,11,2020-01-30T23:20:02.000000000Z,8,2020-02-27T23:30:02.000000000Z,26
2664,2020-01-30T23:35:02.000000000Z,13,2020-01-30T23:25:02.000000000Z,8,2020-02-27T23:35:02.000000000Z,28
2665,2020-01-30T23:40:02.000000000Z,13,2020-01-30T23:30:02.000000000Z,11,2020-02-27T23:40:02.000000000Z,30
2666,2020-01-30T23:45:02.000000000Z,15,2020-01-30T23:35:02.000000000Z,13,2020-02-27T23:45:02.000000000Z,28
2667,2020-01-30T23:50:02.000000000Z,17,2020-01-30T23:40:02.000000000Z,13,2020-02-27T23:50:02.000000000Z,23
2668,2020-01-30T23:55:02.000000000Z,18,2020-01-30T23:45:02.000000000Z,15,2020-02-27T23:55:02.000000000Z,15
